Time,Upper Layer Temperature,Lower Layer Temperature,Layer Height,Upper Layer Volume,Pressure,Upper Layer Temperature,Lower Layer Temperature,Layer Height,Upper Layer Volume,Pressure,Upper Layer Temperature,Lower Layer Temperature,Layer Height,Upper Layer Volume,Pressure,HRR Door Jet Fires,HRR Door Jet Fires,HRR Door Jet Fires,HRR Door Jet Fires,Plume Entrainment Rate,Pyrolysis Rate,HRR,HRR Lower,HRR Upper,Flame Height,Convective HRR,Total Pyrolysate Released,Total Trace Species Released,Plume Entrainment Rate,Pyrolysis Rate,HRR,HRR Lower,HRR Upper,Flame Height,Convective HRR,Total Pyrolysate Released,Total Trace Species Released,
,Comp 1,Comp 1,Comp 1,Comp 1,Comp 1,Comp 2,Comp 2,Comp 2,Comp 2,Comp 2,Comp 3,Comp 3,Comp 3,Comp 3,Comp 3,Comp 1,Comp 2,Comp 3,Outside,bunsen,bunsen,bunsen,bunsen,bunsen,bunsen,bunsen,bunsen,bunsen,Wood_Wall,Wood_Wall,Wood_Wall,Wood_Wall,Wood_Wall,Wood_Wall,Wood_Wall,Wood_Wall,Wood_Wall,
s,C,C,m,m^3,Pa,C,C,m,m^3,Pa,C,C,m,m^3,Pa,W,W,W,W,kg/s,kg/s,W,W,W,m,W,kg,kg,kg/s,kg/s,W,W,W,m,W,kg,kg,
 0.215000E+04, 0.647839E+02, 0.227307E+02, 0.116957E+01, 0.457607E+02,-0.458819E+00, 0.113747E+03, 0.328498E+02, 0.108569E+01, 0.478578E+02,-0.123701E+01, 0.682895E+02, 0.231004E+02, 0.130688E+01, 0.423281E+02,-0.146276E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.638047E-02, 0.810606E-05, 0.404768E+03, 0.404768E+03, 0.000000E+00, 0.000000E+00, 0.271194E+03, 0.101961E+01, 0.000000E+00, 0.950165E+00, 0.148481E-01, 0.268750E+06, 0.268750E+06, 0.000000E+00, 0.398480E+00, 0.180062E+06, 0.159687E+02, 0.000000E+00,
 0.216000E+04, 0.649601E+02, 0.227375E+02, 0.117087E+01, 0.457283E+02,-0.459154E+00, 0.114171E+03, 0.329281E+02, 0.108806E+01, 0.477986E+02,-0.123858E+01, 0.685017E+02, 0.231191E+02, 0.130708E+01, 0.423230E+02,-0.147163E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.618067E-02, 0.788381E-05, 0.393670E+03, 0.393670E+03, 0.000000E+00, 0.000000E+00, 0.263759E+03, 0.101969E+01, 0.000000E+00, 0.950624E+00, 0.149171E-01, 0.270000E+06, 0.270000E+06, 0.000000E+00, 0.398467E+00, 0.180900E+06, 0.161176E+02, 0.000000E+00,
 0.217000E+04, 0.651357E+02, 0.227439E+02, 0.117219E+01, 0.456951E+02,-0.459432E+00, 0.114593E+03, 0.330056E+02, 0.109043E+01, 0.477392E+02,-0.124006E+01, 0.687142E+02, 0.231380E+02, 0.130731E+01, 0.423173E+02,-0.148053E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.598725E-02, 0.766765E-05, 0.382876E+03, 0.382876E+03, 0.000000E+00, 0.000000E+00, 0.256527E+03, 0.101976E+01, 0.000000E+00, 0.951077E+00, 0.149862E-01, 0.271250E+06, 0.271250E+06, 0.000000E+00, 0.398452E+00, 0.181737E+06, 0.162671E+02, 0.000000E+00,
 0.218000E+04, 0.653108E+02, 0.227501E+02, 0.117354E+01, 0.456614E+02,-0.459665E+00, 0.115014E+03, 0.330823E+02, 0.109281E+01, 0.476796E+02,-0.124147E+01, 0.689267E+02, 0.231569E+02, 0.130755E+01, 0.423112E+02,-0.148943E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.580001E-02, 0.745742E-05, 0.372379E+03, 0.372379E+03, 0.000000E+00, 0.000000E+00, 0.249494E+03, 0.101984E+01, 0.000000E+00, 0.951517E+00, 0.150552E-01, 0.272500E+06, 0.272500E+06, 0.000000E+00, 0.398435E+00, 0.182575E+06, 0.164174E+02, 0.000000E+00,
 0.219000E+04, 0.654852E+02, 0.227560E+02, 0.117490E+01, 0.456274E+02,-0.459865E+00, 0.115433E+03, 0.331585E+02, 0.109520E+01, 0.476199E+02,-0.124282E+01, 0.691391E+02, 0.231760E+02, 0.130781E+01, 0.423047E+02,-0.149836E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.561878E-02, 0.725296E-05, 0.362169E+03, 0.362169E+03, 0.000000E+00, 0.000000E+00, 0.242653E+03, 0.101991E+01, 0.000000E+00, 0.951942E+00, 0.151243E-01, 0.273750E+06, 0.273750E+06, 0.000000E+00, 0.398416E+00, 0.183412E+06, 0.165683E+02, 0.000000E+00,
 0.220000E+04, 0.656589E+02, 0.227618E+02, 0.117627E+01, 0.455932E+02,-0.460038E+00, 0.115852E+03, 0.332343E+02, 0.109760E+01, 0.475600E+02,-0.124413E+01, 0.693512E+02, 0.231951E+02, 0.130808E+01, 0.422980E+02,-0.150730E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.544335E-02, 0.705410E-05, 0.352239E+03, 0.352239E+03, 0.000000E+00, 0.000000E+00, 0.236000E+03, 0.101998E+01, 0.000000E+00, 0.952350E+00, 0.151934E-01, 0.275000E+06, 0.275000E+06, 0.000000E+00, 0.398394E+00, 0.184250E+06, 0.167199E+02, 0.000000E+00,
 0.221000E+04, 0.658320E+02, 0.227673E+02, 0.117765E+01, 0.455588E+02,-0.460189E+00, 0.116271E+03, 0.333098E+02, 0.110000E+01, 0.475000E+02,-0.124539E+01, 0.695631E+02, 0.232144E+02, 0.130836E+01, 0.422911E+02,-0.151627E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.527354E-02, 0.686069E-05, 0.342581E+03, 0.342581E+03, 0.000000E+00, 0.000000E+00, 0.229530E+03, 0.102005E+01, 0.000000E+00, 0.952741E+00, 0.152624E-01, 0.276250E+06, 0.276250E+06, 0.000000E+00, 0.398371E+00, 0.185087E+06, 0.168722E+02, 0.000000E+00,
 0.222000E+04, 0.660045E+02, 0.227728E+02, 0.117902E+01, 0.455244E+02,-0.460321E+00, 0.116690E+03, 0.333851E+02, 0.110241E+01, 0.474398E+02,-0.124661E+01, 0.697746E+02, 0.232338E+02, 0.130864E+01, 0.422840E+02,-0.152527E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.510916E-02, 0.667258E-05, 0.333189E+03, 0.333189E+03, 0.000000E+00, 0.000000E+00, 0.223236E+03, 0.102012E+01, 0.000000E+00, 0.953116E+00, 0.153315E-01, 0.277500E+06, 0.277500E+06, 0.000000E+00, 0.398346E+00, 0.185925E+06, 0.170252E+02, 0.000000E+00,
 0.223000E+04, 0.661764E+02, 0.227781E+02, 0.118040E+01, 0.454900E+02,-0.460436E+00, 0.117110E+03, 0.334602E+02, 0.110482E+01, 0.473794E+02,-0.124780E+01, 0.699860E+02, 0.232534E+02, 0.130893E+01, 0.422768E+02,-0.153430E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.495003E-02, 0.648964E-05, 0.324053E+03, 0.324053E+03, 0.000000E+00, 0.000000E+00, 0.217116E+03, 0.102019E+01, 0.000000E+00, 0.953475E+00, 0.154006E-01, 0.278750E+06, 0.278750E+06, 0.000000E+00, 0.398319E+00, 0.186762E+06, 0.171789E+02, 0.000000E+00,
 0.224000E+04, 0.663478E+02, 0.227834E+02, 0.118178E+01, 0.454555E+02,-0.460537E+00, 0.117529E+03, 0.335354E+02, 0.110724E+01, 0.473190E+02,-0.124896E+01, 0.701973E+02, 0.232730E+02, 0.130922E+01, 0.422696E+02,-0.154338E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.479598E-02, 0.631171E-05, 0.315168E+03, 0.315168E+03, 0.000000E+00, 0.000000E+00, 0.211163E+03, 0.102025E+01, 0.000000E+00, 0.953818E+00, 0.154696E-01, 0.280000E+06, 0.280000E+06, 0.000000E+00, 0.398290E+00, 0.187600E+06, 0.173333E+02, 0.000000E+00,
 0.225000E+04, 0.665187E+02, 0.227886E+02, 0.118316E+01, 0.454211E+02,-0.460624E+00, 0.117950E+03, 0.336105E+02, 0.110967E+01, 0.472583E+02,-0.125010E+01, 0.704084E+02, 0.232927E+02, 0.130951E+01, 0.422623E+02,-0.155249E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.464683E-02, 0.613865E-05, 0.306527E+03, 0.306527E+03, 0.000000E+00, 0.000000E+00, 0.205373E+03, 0.102031E+01, 0.000000E+00, 0.954146E+00, 0.155387E-01, 0.281250E+06, 0.281250E+06, 0.000000E+00, 0.398259E+00, 0.188437E+06, 0.174884E+02, 0.000000E+00,
 0.226000E+04, 0.666891E+02, 0.227937E+02, 0.118454E+01, 0.453866E+02,-0.460699E+00, 0.118371E+03, 0.336858E+02, 0.111210E+01, 0.471975E+02,-0.125122E+01, 0.706195E+02, 0.233126E+02, 0.130980E+01, 0.422551E+02,-0.156165E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.450243E-02, 0.597034E-05, 0.298123E+03, 0.298123E+03, 0.000000E+00, 0.000000E+00, 0.199742E+03, 0.102037E+01, 0.000000E+00, 0.954459E+00, 0.156077E-01, 0.282500E+06, 0.282500E+06, 0.000000E+00, 0.398227E+00, 0.189275E+06, 0.176442E+02, 0.000000E+00,
 0.227000E+04, 0.668591E+02, 0.227988E+02, 0.118592E+01, 0.453521E+02,-0.460762E+00, 0.118792E+03, 0.337612E+02, 0.111454E+01, 0.471366E+02,-0.125232E+01, 0.708305E+02, 0.233325E+02, 0.131009E+01, 0.422478E+02,-0.157086E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.436261E-02, 0.580665E-05, 0.289949E+03, 0.289949E+03, 0.000000E+00, 0.000000E+00, 0.194266E+03, 0.102043E+01, 0.000000E+00, 0.954758E+00, 0.156768E-01, 0.283750E+06, 0.283750E+06, 0.000000E+00, 0.398192E+00, 0.190112E+06, 0.178006E+02, 0.000000E+00,
 0.228000E+04, 0.670287E+02, 0.228038E+02, 0.118730E+01, 0.453175E+02,-0.460814E+00, 0.119215E+03, 0.338367E+02, 0.111698E+01, 0.470755E+02,-0.125340E+01, 0.710416E+02, 0.233526E+02, 0.131038E+01, 0.422405E+02,-0.158011E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.422723E-02, 0.564745E-05, 0.281999E+03, 0.281999E+03, 0.423516E-13, 0.000000E+00, 0.188940E+03, 0.102049E+01, 0.000000E+00, 0.955042E+00, 0.157459E-01, 0.285000E+06, 0.285000E+06, 0.000000E+00, 0.398156E+00, 0.190950E+06, 0.179578E+02, 0.000000E+00,
 0.229000E+04, 0.671980E+02, 0.228088E+02, 0.118868E+01, 0.452830E+02,-0.460854E+00, 0.119638E+03, 0.339124E+02, 0.111943E+01, 0.470142E+02,-0.125446E+01, 0.712527E+02, 0.233728E+02, 0.131067E+01, 0.422332E+02,-0.158940E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.409613E-02, 0.549261E-05, 0.274267E+03, 0.274267E+03, 0.000000E+00, 0.000000E+00, 0.183759E+03, 0.102054E+01, 0.000000E+00, 0.955312E+00, 0.158149E-01, 0.286250E+06, 0.286250E+06, 0.000000E+00, 0.398118E+00, 0.191787E+06, 0.181156E+02, 0.000000E+00,
 0.230000E+04, 0.673669E+02, 0.228137E+02, 0.119007E+01, 0.452484E+02,-0.460883E+00, 0.120061E+03, 0.339883E+02, 0.112189E+01, 0.469528E+02,-0.125551E+01, 0.714639E+02, 0.233930E+02, 0.131096E+01, 0.422259E+02,-0.159875E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.396918E-02, 0.534201E-05, 0.266748E+03, 0.266748E+03, 0.000000E+00, 0.000000E+00, 0.178721E+03, 0.102060E+01, 0.000000E+00, 0.955568E+00, 0.158840E-01, 0.287500E+06, 0.287500E+06, 0.000000E+00, 0.398078E+00, 0.192625E+06, 0.182741E+02, 0.000000E+00,
 0.231000E+04, 0.675354E+02, 0.228186E+02, 0.119145E+01, 0.452137E+02,-0.460902E+00, 0.120486E+03, 0.340644E+02, 0.112435E+01, 0.468912E+02,-0.125654E+01, 0.716752E+02, 0.234134E+02, 0.131125E+01, 0.422187E+02,-0.160814E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.384624E-02, 0.519554E-05, 0.259434E+03, 0.259434E+03, 0.000000E+00, 0.000000E+00, 0.173821E+03, 0.102065E+01, 0.000000E+00, 0.955810E+00, 0.159530E-01, 0.288750E+06, 0.288750E+06, 0.000000E+00, 0.398036E+00, 0.193462E+06, 0.184333E+02, 0.000000E+00,
 0.232000E+04, 0.677037E+02, 0.228234E+02, 0.119284E+01, 0.451791E+02,-0.460910E+00, 0.120911E+03, 0.341408E+02, 0.112682E+01, 0.468295E+02,-0.125756E+01, 0.718866E+02, 0.234339E+02, 0.131154E+01, 0.422114E+02,-0.161757E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.372719E-02, 0.505309E-05, 0.252321E+03, 0.252321E+03, 0.000000E+00, 0.000000E+00, 0.169055E+03, 0.102070E+01, 0.000000E+00, 0.956038E+00, 0.160221E-01, 0.290000E+06, 0.290000E+06, 0.000000E+00, 0.397992E+00, 0.194300E+06, 0.185932E+02, 0.000000E+00,
 0.233000E+04, 0.678716E+02, 0.228282E+02, 0.119423E+01, 0.451443E+02,-0.460907E+00, 0.121337E+03, 0.342173E+02, 0.112930E+01, 0.467676E+02,-0.125856E+01, 0.720982E+02, 0.234544E+02, 0.131184E+01, 0.422041E+02,-0.162705E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.361188E-02, 0.491455E-05, 0.245403E+03, 0.245403E+03, 0.000000E+00, 0.000000E+00, 0.164420E+03, 0.102075E+01, 0.000000E+00, 0.956254E+00, 0.160912E-01, 0.291250E+06, 0.291250E+06, 0.000000E+00, 0.397947E+00, 0.195137E+06, 0.187538E+02, 0.000000E+00,
 0.234000E+04, 0.680393E+02, 0.228329E+02, 0.119562E+01, 0.451096E+02,-0.460893E+00, 0.121764E+03, 0.342942E+02, 0.113178E+01, 0.467056E+02,-0.125956E+01, 0.723099E+02, 0.234751E+02, 0.131213E+01, 0.421969E+02,-0.163658E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.350021E-02, 0.477980E-05, 0.238674E+03, 0.238674E+03, 0.000000E+00, 0.000000E+00, 0.159912E+03, 0.102080E+01, 0.000000E+00, 0.956456E+00, 0.161602E-01, 0.292500E+06, 0.292500E+06, 0.000000E+00, 0.397900E+00, 0.195975E+06, 0.189151E+02, 0.000000E+00,
 0.235000E+04, 0.682067E+02, 0.228377E+02, 0.119701E+01, 0.450747E+02,-0.460869E+00, 0.122191E+03, 0.343712E+02, 0.113427E+01, 0.466434E+02,-0.126054E+01, 0.725217E+02, 0.234959E+02, 0.131242E+01, 0.421896E+02,-0.164615E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.339205E-02, 0.464875E-05, 0.232131E+03, 0.232131E+03, 0.000000E+00, 0.000000E+00, 0.155527E+03, 0.102085E+01, 0.000000E+00, 0.956644E+00, 0.162293E-01, 0.293750E+06, 0.293750E+06, 0.000000E+00, 0.397851E+00, 0.196812E+06, 0.190771E+02, 0.000000E+00,
 0.236000E+04, 0.683738E+02, 0.228424E+02, 0.119841E+01, 0.450398E+02,-0.460834E+00, 0.122620E+03, 0.344486E+02, 0.113676E+01, 0.465810E+02,-0.126150E+01, 0.727337E+02, 0.235167E+02, 0.131271E+01, 0.421823E+02,-0.165576E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.328730E-02, 0.452129E-05, 0.225766E+03, 0.225766E+03, 0.000000E+00, 0.000000E+00, 0.151263E+03, 0.102089E+01, 0.000000E+00, 0.956820E+00, 0.162983E-01, 0.295000E+06, 0.295000E+06, 0.000000E+00, 0.397801E+00, 0.197650E+06, 0.192398E+02, 0.000000E+00,
 0.237000E+04, 0.685406E+02, 0.228470E+02, 0.119980E+01, 0.450049E+02,-0.460789E+00, 0.123049E+03, 0.345262E+02, 0.113926E+01, 0.465185E+02,-0.126246E+01, 0.729459E+02, 0.235376E+02, 0.131300E+01, 0.421751E+02,-0.166541E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.318584E-02, 0.439733E-05, 0.219576E+03, 0.219576E+03, 0.000000E+00, 0.000000E+00, 0.147116E+03, 0.102094E+01, 0.000000E+00, 0.956983E+00, 0.163674E-01, 0.296250E+06, 0.296250E+06, 0.000000E+00, 0.397748E+00, 0.198487E+06, 0.194031E+02, 0.000000E+00,
 0.238000E+04, 0.687071E+02, 0.228516E+02, 0.120120E+01, 0.449699E+02,-0.460732E+00, 0.123479E+03, 0.346040E+02, 0.114176E+01, 0.464559E+02,-0.126340E+01, 0.731582E+02, 0.235587E+02, 0.131329E+01, 0.421678E+02,-0.167511E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.308756E-02, 0.427676E-05, 0.213556E+03, 0.213556E+03, 0.000000E+00, 0.000000E+00, 0.143082E+03, 0.102098E+01, 0.000000E+00, 0.957132E+00, 0.164365E-01, 0.297500E+06, 0.297500E+06, 0.000000E+00, 0.397695E+00, 0.199325E+06, 0.195672E+02, 0.000000E+00,
 0.239000E+04, 0.688734E+02, 0.228562E+02, 0.120261E+01, 0.449348E+02,-0.460665E+00, 0.123910E+03, 0.346822E+02, 0.114428E+01, 0.463931E+02,-0.126433E+01, 0.733707E+02, 0.235798E+02, 0.131358E+01, 0.421605E+02,-0.168485E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.299237E-02, 0.415950E-05, 0.207701E+03, 0.207701E+03, 0.000000E+00, 0.000000E+00, 0.139159E+03, 0.102102E+01, 0.000000E+00, 0.957270E+00, 0.165055E-01, 0.298750E+06, 0.298750E+06, 0.000000E+00, 0.397639E+00, 0.200162E+06, 0.197319E+02, 0.000000E+00,
 0.240000E+04, 0.690393E+02, 0.228607E+02, 0.120401E+01, 0.448996E+02,-0.460587E+00, 0.124341E+03, 0.347606E+02, 0.114679E+01, 0.463302E+02,-0.126526E+01, 0.735834E+02, 0.236010E+02, 0.131387E+01, 0.421533E+02,-0.169463E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.290017E-02, 0.404546E-05, 0.202006E+03, 0.202006E+03, 0.000000E+00, 0.000000E+00, 0.135344E+03, 0.102106E+01, 0.000000E+00, 0.957394E+00, 0.165746E-01, 0.300000E+06, 0.300000E+06, 0.000000E+00, 0.397582E+00, 0.201000E+06, 0.198974E+02, 0.000000E+00,
 0.241000E+04, 0.692050E+02, 0.228652E+02, 0.120542E+01, 0.448644E+02,-0.460498E+00, 0.124774E+03, 0.348393E+02, 0.114932E+01, 0.462671E+02,-0.126617E+01, 0.737962E+02, 0.236223E+02, 0.131416E+01, 0.421460E+02,-0.170446E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.281085E-02, 0.393454E-05, 0.196467E+03, 0.196467E+03, 0.000000E+00, 0.000000E+00, 0.131633E+03, 0.102110E+01, 0.000000E+00, 0.957506E+00, 0.166436E-01, 0.301250E+06, 0.301250E+06, 0.000000E+00, 0.397523E+00, 0.201837E+06, 0.200635E+02, 0.000000E+00,
 0.242000E+04, 0.693705E+02, 0.228697E+02, 0.120684E+01, 0.448291E+02,-0.460398E+00, 0.125207E+03, 0.349182E+02, 0.115185E+01, 0.462038E+02,-0.126707E+01, 0.740092E+02, 0.236437E+02, 0.131445E+01, 0.421387E+02,-0.171432E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.272434E-02, 0.382667E-05, 0.191081E+03, 0.191081E+03, 0.000000E+00, 0.000000E+00, 0.128024E+03, 0.102114E+01, 0.000000E+00, 0.957605E+00, 0.167127E-01, 0.302500E+06, 0.302500E+06, 0.000000E+00, 0.397463E+00, 0.202675E+06, 0.202303E+02, 0.000000E+00,
 0.243000E+04, 0.695356E+02, 0.228741E+02, 0.120825E+01, 0.447937E+02,-0.460288E+00, 0.125641E+03, 0.349975E+02, 0.115438E+01, 0.461404E+02,-0.126796E+01, 0.742224E+02, 0.236651E+02, 0.131474E+01, 0.421314E+02,-0.172423E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.264053E-02, 0.372175E-05, 0.185842E+03, 0.185842E+03, 0.000000E+00, 0.000000E+00, 0.124514E+03, 0.102118E+01, 0.000000E+00, 0.957692E+00, 0.167818E-01, 0.303750E+06, 0.303750E+06, 0.000000E+00, 0.397401E+00, 0.203512E+06, 0.203978E+02, 0.000000E+00,
 0.244000E+04, 0.697004E+02, 0.228785E+02, 0.120967E+01, 0.447583E+02,-0.460166E+00, 0.126075E+03, 0.350770E+02, 0.115692E+01, 0.460769E+02,-0.126885E+01, 0.744358E+02, 0.236867E+02, 0.131503E+01, 0.421241E+02,-0.173417E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.255934E-02, 0.361971E-05, 0.180746E+03, 0.180746E+03, 0.000000E+00, 0.000000E+00, 0.121100E+03, 0.102122E+01, 0.000000E+00, 0.957766E+00, 0.168508E-01, 0.305000E+06, 0.305000E+06, 0.000000E+00, 0.397337E+00, 0.204350E+06, 0.205660E+02, 0.000000E+00,
 0.245000E+04, 0.698650E+02, 0.228828E+02, 0.121109E+01, 0.447227E+02,-0.460034E+00, 0.126511E+03, 0.351569E+02, 0.115947E+01, 0.460132E+02,-0.126972E+01, 0.746493E+02, 0.237083E+02, 0.131533E+01, 0.421168E+02,-0.174416E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.248069E-02, 0.352046E-05, 0.175791E+03, 0.175791E+03, 0.000000E+00, 0.000000E+00, 0.117780E+03, 0.102125E+01, 0.000000E+00, 0.957828E+00, 0.169199E-01, 0.306250E+06, 0.306250E+06, 0.000000E+00, 0.397272E+00, 0.205187E+06, 0.207349E+02, 0.000000E+00,
 0.246000E+04, 0.700293E+02, 0.228871E+02, 0.121252E+01, 0.446871E+02,-0.459891E+00, 0.126948E+03, 0.352370E+02, 0.116202E+01, 0.459494E+02,-0.127059E+01, 0.748630E+02, 0.237301E+02, 0.131562E+01, 0.421095E+02,-0.175418E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.240450E-02, 0.342394E-05, 0.170971E+03, 0.170971E+03, 0.211758E-13, 0.000000E+00, 0.114550E+03, 0.102129E+01, 0.000000E+00, 0.957878E+00, 0.169890E-01, 0.307500E+06, 0.307500E+06, 0.000000E+00, 0.397205E+00, 0.206025E+06, 0.209045E+02, 0.000000E+00,
 0.247000E+04, 0.701933E+02, 0.228914E+02, 0.121394E+01, 0.446514E+02,-0.459739E+00, 0.127384E+03, 0.353174E+02, 0.116458E+01, 0.458854E+02,-0.127146E+01, 0.750769E+02, 0.237519E+02, 0.131591E+01, 0.421022E+02,-0.176425E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.233069E-02, 0.333006E-05, 0.166283E+03, 0.166283E+03, 0.000000E+00, 0.000000E+00, 0.111410E+03, 0.102132E+01, 0.000000E+00, 0.957917E+00, 0.170580E-01, 0.308750E+06, 0.308750E+06, 0.000000E+00, 0.397137E+00, 0.206862E+06, 0.210747E+02, 0.000000E+00,
 0.248000E+04, 0.703568E+02, 0.228956E+02, 0.121538E+01, 0.446156E+02,-0.459574E+00, 0.127822E+03, 0.353982E+02, 0.116715E+01, 0.458213E+02,-0.127231E+01, 0.752909E+02, 0.237738E+02, 0.131621E+01, 0.420949E+02,-0.177436E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.225919E-02, 0.323876E-05, 0.161724E+03, 0.161724E+03, 0.000000E+00, 0.000000E+00, 0.108355E+03, 0.102135E+01, 0.000000E+00, 0.957944E+00, 0.171271E-01, 0.310000E+06, 0.310000E+06, 0.000000E+00, 0.397067E+00, 0.207700E+06, 0.212457E+02, 0.000000E+00,
 0.249000E+04, 0.705201E+02, 0.228998E+02, 0.121681E+01, 0.445797E+02,-0.459397E+00, 0.128260E+03, 0.354793E+02, 0.116972E+01, 0.457571E+02,-0.127316E+01, 0.755049E+02, 0.237957E+02, 0.131650E+01, 0.420875E+02,-0.178450E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.218992E-02, 0.314996E-05, 0.157290E+03, 0.157290E+03, 0.000000E+00, 0.000000E+00, 0.105384E+03, 0.102139E+01, 0.000000E+00, 0.957958E+00, 0.171961E-01, 0.311250E+06, 0.311250E+06, 0.000000E+00, 0.396996E+00, 0.208537E+06, 0.214174E+02, 0.000000E+00,
 0.250000E+04, 0.706829E+02, 0.229039E+02, 0.121825E+01, 0.445437E+02,-0.459208E+00, 0.128698E+03, 0.355607E+02, 0.117229E+01, 0.456927E+02,-0.127400E+01, 0.757191E+02, 0.238178E+02, 0.131679E+01, 0.420802E+02,-0.179469E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.212281E-02, 0.306359E-05, 0.152977E+03, 0.152977E+03, 0.000000E+00, 0.000000E+00, 0.102495E+03, 0.102142E+01, 0.000000E+00, 0.957958E+00, 0.172652E-01, 0.312500E+06, 0.312500E+06, 0.000000E+00, 0.396923E+00, 0.209375E+06, 0.215897E+02, 0.000000E+00,
 0.251000E+04, 0.708454E+02, 0.229080E+02, 0.121969E+01, 0.445076E+02,-0.459008E+00, 0.129138E+03, 0.356425E+02, 0.117487E+01, 0.456282E+02,-0.127483E+01, 0.759333E+02, 0.238399E+02, 0.131709E+01, 0.420728E+02,-0.180491E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.205780E-02, 0.297960E-05, 0.148783E+03, 0.148783E+03, 0.000000E+00, 0.000000E+00, 0.996846E+02, 0.102145E+01, 0.000000E+00, 0.957947E+00, 0.173343E-01, 0.313750E+06, 0.313750E+06, 0.000000E+00, 0.396849E+00, 0.210212E+06, 0.217627E+02, 0.000000E+00,
 0.252000E+04, 0.710075E+02, 0.229121E+02, 0.122114E+01, 0.444715E+02,-0.458797E+00, 0.129578E+03, 0.357245E+02, 0.117746E+01, 0.455635E+02,-0.127565E+01, 0.761477E+02, 0.238622E+02, 0.131738E+01, 0.420654E+02,-0.181516E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.199481E-02, 0.289790E-05, 0.144704E+03, 0.144704E+03, 0.000000E+00, 0.000000E+00, 0.969515E+02, 0.102148E+01, 0.000000E+00, 0.957923E+00, 0.174033E-01, 0.315000E+06, 0.315000E+06, 0.000000E+00, 0.396773E+00, 0.211050E+06, 0.219364E+02, 0.000000E+00,
